"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
30002322141,"PATRICIA LIMA FERRAZ","Macapá","AP","Prefeito","PSDB","Não Eleito","FEM.","PARDA",1164065.79,1835,2024
30002098704,"ANTONIO PAULO DE OLIVEIRA FURLAN","Macapá","AP","Prefeito","MDB","Eleito","MASC.","BRANCA",1535949.25,204291,2024
30001982004,"PAULO CESAR LEMOS DE OLIVEIRA","Macapá","AP","Prefeito","PSOL","Não Eleito","MASC.","PARDA",1748500,23491,2024
30002321594,"ALINE PARANHOS VARONIL GURGEL","Macapá","AP","Prefeito","REPUBLICANOS","Não Eleito","FEM.","BRANCA",2147200,8897,2024
20001935050,"DANUBIA KARLLA DA SILVA BARBOSA","Maceió","AL","Vice-prefeito","SOLIDARIEDADE","Não Eleito","FEM.","PRETA",NA,8576,2024
20001979680,"MARIA GABRIELLA MARTINS COELHO DA PAZ","Maceió","AL","Vice-prefeito","PV","Não Eleito","FEM.","BRANCA",NA,58084,2024
20002105106,"RONIVALDO LOURENÇO DA SILVA","Maceió","AL","Prefeito","AGIR","","MASC.","PARDA",NA,NA,2024
20002105107,"PEDRO SILVA DONATO","Maceió","AL","Vice-prefeito","AGIR","","MASC.","PARDA",NA,NA,2024
20002309874,"RODRIGO SANTOS CUNHA","Maceió","AL","Vice-prefeito","PODE","Eleito","MASC.","PARDA",NA,379544,2024
20002309910,"IVANILDA DA CONCEIÇÃO GOMES","Maceió","AL","Vice-prefeito","UP","Não Eleito","FEM.","PRETA",NA,9354,2024
20002310109,"MARINA NOBRE TENÓRIO CRISÓSTOMO","Maceió","AL","Prefeito","PCO","Não Eleito","FEM.","PRETA",NA,360,2024
20002310110,"WILSON SOARES DOS ANJOS NETO","Maceió","AL","Vice-prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,360,2024
20002309911,"LENILDA LUNA DE ALMEIDA","Maceió","AL","Prefeito","UP","Não Eleito","FEM.","PARDA",29527,9354,2024
20001935051,"ANIVALDO LUIZ DA SILVA","Maceió","AL","Prefeito","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",59487,8576,2024
20001979679,"RAFAEL DE GÓES BRITO","Maceió","AL","Prefeito","MDB","Não Eleito","MASC.","BRANCA",6120082.07,58084,2024
20002309875,"JOAO HENRIQUE HOLANDA CALDAS","Maceió","AL","Prefeito","PL","Eleito","MASC.","PARDA",7207000,379544,2024
40001934756,"DAMIANA AMORIM CABRAL","Manaus","AM","Vice-prefeito","PSTU","Não Eleito","FEM.","PRETA",NA,1064,2024
40001941187,"RENATO FROTA MAGALHAES","Manaus","AM","Vice-prefeito","AVANTE","Eleito","MASC.","BRANCA",NA,576171,2024
40002011047,"RENATA CRISTINA SEABRA MORAES","Manaus","AM","Vice-prefeito","MOBILIZA","Não Eleito","FEM.","PARDA",NA,7273,2024
40002079168,"ALFREDO ALEXANDRE DE MENEZES JUNIOR","Manaus","AM","Vice-prefeito","PP","Não Eleito","MASC.","PARDA",NA,187566,2024
40002079224,"LUIZ CASTRO ANDRADE NETO","Manaus","AM","Vice-prefeito","PDT","Não Eleito","MASC.","BRANCA",NA,66528,2024
40002142181,"MARIA DO CARMO SEFFAIR LINS DE ALBUQUERQUE","Manaus","AM","Vice-prefeito","NOVO","Não Eleito","FEM.","BRANCA",NA,479297,2024
40002264931,"NANCY CASTRO SEGADILHA","Manaus","AM","Vice-prefeito","CIDADANIA","Não Eleito","FEM.","BRANCA",NA,210643,2024
40001934755,"GILBERTO VASCONCELOS DA SILVA","Manaus","AM","Prefeito","PSTU","Não Eleito","MASC.","PRETA",63303.16,1064,2024
40002011046,"MAURÍCIO WILKER DE AZEVEDO BARRETO","Manaus","AM","Prefeito","MOBILIZA","Não Eleito","MASC.","PARDA",404767.9,7273,2024
40002264930,"AMOM MANDEL LINS FILHO","Manaus","AM","Prefeito","CIDADANIA","Não Eleito","MASC.","BRANCA",1907885,210643,2024
40002079225,"MARCELO RAMOS RODRIGUES","Manaus","AM","Prefeito","PT","Não Eleito","MASC.","PARDA",2195238.69,66528,2024
40001941186,"DAVID ANTONIO ABISAI PEREIRA DE ALMEIDA","Manaus","AM","Prefeito","AVANTE","2º Turno","MASC.","PARDA",8824150,354596,2024
40002079169,"ROBERTO MAIA CIDADE FILHO","Manaus","AM","Prefeito","UNIÃO","Não Eleito","MASC.","BRANCA",9167933.4,187566,2024
40002142182,"ALBERTO BARROS CAVALCANTE NETO","Manaus","AM","Prefeito","PL","Não Eleito","MASC.","BRANCA",9652000,479297,2024
200002008528,"TIAGO SILVA DE OLIVEIRA","Natal","RN","Vice-prefeito","PSTU","Não Eleito","MASC.","BRANCA",NA,651,2024
200002041160,"JACOB HELDER GUEDES DE OLIVEIRA JÁCOME","Natal","RN","Vice-prefeito","PSD","Não Eleito","MASC.","BRANCA",NA,93013,2024
200002108941,"ANTONIO BENTO DA SILVA","Natal","RN","Vice-prefeito","PRTB","Não Eleito","MASC.","PARDA",NA,461,2024
200002108942,"HERONILDES BEZERRA DA SILVA","Natal","RN","Prefeito","PRTB","Não Eleito","MASC.","PARDA",NA,461,2024
200002110389,"MILKLEI LEITE DE FARIAS","Natal","RN","Vice-prefeito","PV","Não Eleito","MASC.","BRANCA",NA,179714,2024
200002111613,"JOSE ODON ABDON","Natal","RN","Vice-prefeito","AVANTE","Não Eleito","MASC.","PARDA",NA,12532,2024
200002186708,"JOANNA DE OLIVEIRA GUERRA","Natal","RN","Vice-prefeito","REPUBLICANOS","Eleito","FEM.","BRANCA",NA,222661,2024
200002008527,"FERNANDO ANTONIO SOARES DOS SANTOS","Natal","RN","Prefeito","PSTU","Não Eleito","MASC.","PARDA",60090,651,2024
200002111612,"RAFAEL HUETE DA MOTTA","Natal","RN","Prefeito","AVANTE","Não Eleito","MASC.","BRANCA",312576,12532,2024
200002041161,"CARLOS EDUARDO NUNES ALVES","Natal","RN","Prefeito","PSD","Não Eleito","MASC.","PARDA",5082025,93013,2024
200002110390,"NATÁLIA BASTOS BONAVIDES","Natal","RN","Prefeito","PT","2º Turno","FEM.","BRANCA",6275831.26,110483,2024
200002186707,"PAULO EDUARDO DA COSTA FREIRE","Natal","RN","Prefeito","UNIÃO","Eleito","MASC.","BRANCA",6397245,222661,2024
270001957303,"PEDRO HENRIQUE CARDOSO BECKMAN","Palmas","TO","Vice-prefeito","REPUBLICANOS","Não Eleito","MASC.","PARDA",NA,69684,2024
270002318895,"CARLOS EDUARDO BATISTA VELOZO","Palmas","TO","Vice-prefeito","AGIR","Eleito","MASC.","BRANCA",NA,78673,2024
270002324143,"SILVIO DE SOUSA","Palmas","TO","Vice-prefeito","PSOL","Não Eleito","MASC.","PRETA",NA,591,2024
270002325705,"IVANETE PEREIRA SILVA LIMA","Palmas","TO","Vice-prefeito","PSDB","Não Eleito","FEM.","PRETA",NA,44326,2024
270002324142,"MARIA LUCIA SOARES VIANA","Palmas","TO","Prefeito","PSOL","Não Eleito","FEM.","PRETA",115000,591,2024
270002325704,"JOSÉ LUIZ PEREIRA JUNIOR","Palmas","TO","Prefeito","PSDB","Não Eleito","MASC.","PARDA",1081000,44326,2024
270002318894,"JOSÉ EDUARDO DE SIQUEIRA CAMPOS","Palmas","TO","Prefeito","PODE","Eleito","MASC.","BRANCA",3005000,78673,2024
270001957302,"JANAD MARQUES DE FREITAS VALCARI","Palmas","TO","Prefeito","PL","2º Turno","FEM.","PRETA",7464500,62126,2024
210001945444,"AMANDA BENEDETT","Porto Alegre","RS","Vice-prefeito","UP","Não Eleito","FEM.","BRANCA",NA,1476,2024
210001973101,"REGIS BATISTA ETHUR","Porto Alegre","RS","Vice-prefeito","PSTU","Não Eleito","MASC.","BRANCA",NA,1163,2024
210002018379,"RAQUELI BAUMBACH","Porto Alegre","RS","Vice-prefeito","NOVO","Não Eleito","FEM.","BRANCA",NA,26603,2024
210002029934,"BETINA WORM","Porto Alegre","RS","Vice-prefeito","PL","Eleito","FEM.","BRANCA",NA,406467,2024
210002062508,"TAMYRES FRANCIS CARVALHO FILGUEIRA","Porto Alegre","RS","Vice-prefeito","PSOL","Não Eleito","FEM.","PRETA",NA,254128,2024
210002276790,"JOÃO ALBERTO MORSCH","Porto Alegre","RS","Vice-prefeito","DC","Não Eleito","MASC.","BRANCA",NA,483,2024
210002328553,"CESAR AUGUSTO PONTES FERREIRA","Porto Alegre","RS","Prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,204,2024
210002328554,"ULISSES LIMA","Porto Alegre","RS","Vice-prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,204,2024
210002355258,"THIAGO PEREIRA DUARTE","Porto Alegre","RS","Vice-prefeito","UNIÃO","Não Eleito","MASC.","BRANCA",NA,136783,2024
210002276789,"CARLOS ALAN ROSA DE CASTRO","Porto Alegre","RS","Prefeito","PRTB","Não Eleito","MASC.","PARDA",30300,483,2024
210001973100,"FABIANA DA SILVA SANGUINÉ","Porto Alegre","RS","Prefeito","PSTU","Não Eleito","FEM.","BRANCA",71430,1163,2024
210001945445,"LUCIANO SCHAFER","Porto Alegre","RS","Prefeito","UP","Não Eleito","MASC.","BRANCA",97294.2,1476,2024
210002018378,"FELIPE ZORTÉA CAMOZZATO","Porto Alegre","RS","Prefeito","NOVO","Não Eleito","MASC.","BRANCA",552026.08,26603,2024
210002355259,"JULIANA BRIZOLA","Porto Alegre","RS","Prefeito","PDT","Não Eleito","FEM.","BRANCA",6709000,136783,2024
210002029933,"SEBASTIÃO DE ARAÚJO MELO","Porto Alegre","RS","Prefeito","MDB","Eleito","MASC.","PARDA",7913300.15,406467,2024
210002062507,"MARIA DO ROSÁRIO NUNES","Porto Alegre","RS","Prefeito","PT","Não Eleito","FEM.","BRANCA",7962219.66,254128,2024
220001919959,"VALCENIR ALVES DA SILVA","Porto Velho","RO","Vice-prefeito","PL","Não Eleito","MASC.","PRETA",NA,105406,2024
220001983258,"ANA CLAUDIA DINARDI DE ALMEIDA","Porto Velho","RO","Vice-prefeito","PMB","Não Eleito","FEM.","PARDA",NA,12972,2024
220002116682,"YOUSSEF JAMIL ZAGLOUT","Porto Velho","RO","Vice-prefeito","NOVO","","MASC.","BRANCA",NA,NA,2024
220002250041,"MAGNA DOS ANJOS QUEIROZ","Porto Velho","RO","Vice-prefeito","PODE","Eleito","FEM.","PARDA",NA,135118,2024
220002250467,"VILCILENE GIL CAETANO MELO","Porto Velho","RO","Vice-prefeito","PV","Não Eleito","FEM.","PARDA",NA,29358,2024
220002329060,"TIAGO RAMOS PESSOA","Porto Velho","RO","Vice-prefeito","MDB","Não Eleito","MASC.","BRANCA",NA,24481,2024
220002330988,"LILIANE DA CRUZ RODRIGUES","Porto Velho","RO","Vice-prefeito","PSOL","Não Eleito","FEM.","PARDA",NA,3359,2024
220002386035,"VALDEMAR KATAYAMA KJAER","Porto Velho","RO","Vice-prefeito","NOVO","Não Eleito","MASC.","AMARELA",NA,4389,2024
220002116683,"RICARDO FURTADO DA FROTA","Porto Velho","RO","Prefeito","NOVO","Não Eleito","MASC.","PARDA",27000,4389,2024
220001983259,"BENEDITO ANTONIO ALVES","Porto Velho","RO","Prefeito","SOLIDARIEDADE","Não Eleito","MASC.","PRETA",198000,12972,2024
220002330987,"SAMUEL COSTA MENEZES","Porto Velho","RO","Prefeito","REDE","Não Eleito","MASC.","PARDA",3e+05,3359,2024
220002250040,"LEONARDO BARRETO DE MORAES","Porto Velho","RO","Prefeito","PODE","2º Turno","MASC.","BRANCA",1500000,64125,2024
220002329061,"EUMA MENDONÇA TOURINHO","Porto Velho","RO","Prefeito","MDB","Não Eleito","FEM.","PARDA",2184250,24481,2024
220002250466,"CÉLIO LOPES DE ARAÚJO JÚNIOR","Porto Velho","RO","Prefeito","PDT","Não Eleito","MASC.","BRANCA",2185000,29358,2024
220001919960,"MARIANA FONSECA RIBEIRO CARVALHO DE MORAES","Porto Velho","RO","Prefeito","UNIÃO","Não Eleito","FEM.","PARDA",4922000,105406,2024
170001898714,"TATIANE KELLY BEZERRA SOUZA","Recife","PE","Vice-prefeito","NOVO","Não Eleito","FEM.","BRANCA",NA,7342,2024
170001959157,"JOSÉ MARIANO DE MACEDO","Recife","PE","Vice-prefeito","PSTU","Não Eleito","MASC.","BRANCA",NA,524,2024
170001990598,"MARIANA PEREIRA MELO","Recife","PE","Vice-prefeito","PSDB","Não Eleito","FEM.","PARDA",NA,29788,2024
170002004103,"VICTOR MARQUES ALVES","Recife","PE","Vice-prefeito","PC do B","Eleito","MASC.","BRANCA",NA,725721,2024
170002020187,"ALICE DOS SANTOS GABINO","Recife","PE","Vice-prefeito","REDE","Não Eleito","FEM.","PRETA",NA,35110,2024
170002050825,"RAIMUNDO DE SOUZA MALHEIROS","Recife","PE","Vice-prefeito","UP","Não Eleito","MASC.","PARDA",NA,1399,2024
170002203577,"LINDINALVA DIAS GUERRA","Recife","PE","Vice-prefeito","PL","Não Eleito","FEM.","BRANCA",NA,129138,2024
170002309782,"VITOR LAURENTINO CORREIA DA SILVA","Recife","PE","Vice-prefeito","PCO","Não Eleito","MASC.","PARDA",NA,132,2024
170002309783,"VICTOR ASSIS DA SILVA","Recife","PE","Prefeito","PCO","Não Eleito","MASC.","PRETA",NA,132,2024
170002050826,"LUDMILA MEDEIROS OUTTES ALVES","Recife","PE","Prefeito","UP","Não Eleito","FEM.","PRETA",40373.33,1399,2024
170001959156,"SIMONE FONTANA","Recife","PE","Prefeito","PSTU","Não Eleito","FEM.","BRANCA",75480,524,2024
170001898713,"EMANOEL TECIO TELES MORAES","Recife","PE","Prefeito","NOVO","Não Eleito","MASC.","BRANCA",280320,7342,2024
170002020188,"DANIELLE GONDIM PORTELA","Recife","PE","Prefeito","PSOL","Não Eleito","FEM.","PRETA",1437850,35110,2024
170002203576,"GILSON MACHADO GUIMARÃES NETO","Recife","PE","Prefeito","PL","Não Eleito","MASC.","BRANCA",6e+06,129138,2024
170001990597,"DANIEL PIRES COELHO","Recife","PE","Prefeito","PSD","Não Eleito","MASC.","BRANCA",7800000,29788,2024
170002004102,"JOÃO HENRIQUE DE ANDRADE LIMA CAMPOS","Recife","PE","Prefeito","PSB","Eleito","MASC.","BRANCA",9671500,725721,2024
10001908808,"ALYSSON BESTENE LINS","Rio Branco","AC","Vice-prefeito","PP","Eleito","MASC.","BRANCA",NA,108605,2024
10001913166,"ISAIAS DE OLIVEIRA PEDRO","Rio Branco","AC","Vice-prefeito","NOVO","Não Eleito","MASC.","PARDA",NA,14186,2024
10001984286,"MARFIZA DE LIMA GALVAO","Rio Branco","AC","Vice-prefeito","PSD","Não Eleito","FEM.","PARDA",NA,68884,2024
10002171656,"SANDERSON SILVA DE MOURA","Rio Branco","AC","Vice-prefeito","PSB","Não Eleito","MASC.","BRANCA",NA,6420,2024
10002171655,"JANILSON LOPES LEITE","Rio Branco","AC","Prefeito","PSB","Não Eleito","MASC.","PARDA",124524.47,6420,2024
10001913167,"EMERSON OLIVEIRA JARUDE THOMAZ","Rio Branco","AC","Prefeito","NOVO","Não Eleito","MASC.","BRANCA",269025.96,14186,2024
10001908807,"SEBASTIAO BOCALOM RODRIGUES","Rio Branco","AC","Prefeito","PL","Eleito","MASC.","PARDA",513290,108605,2024
10001984285,"MARCUS ALEXANDRE MEDICI AGUIAR VIANA DA SILVA","Rio Branco","AC","Prefeito","MDB","Não Eleito","MASC.","BRANCA",628700,68884,2024
190001951102,"PAULA ANDREIA ALMEIDA FALCÃO","Rio de Janeiro","RJ","Vice-prefeito","PSTU","Não Eleito","FEM.","BRANCA",NA,2453,2024
190001951168,"ALEXANDRE DE OLIVEIRA CARNEIRO","Rio de Janeiro","RJ","Vice-prefeito","NOVO","Não Eleito","MASC.","PARDA",NA,20351,2024
190001973563,"RENATA DA SILVA SOUZA","Rio de Janeiro","RJ","Vice-prefeito","PSOL","Não Eleito","FEM.","PRETA",NA,129344,2024
190001986141,"AMANDA BRANDÃO PAES ARMELAU","Rio de Janeiro","RJ","Vice-prefeito","PL","Não Eleito","FEM.","INDÍGENA",NA,948631,2024
190002015956,"MARIA TERESA BERGHER","Rio de Janeiro","RJ","Vice-prefeito","PP","Não Eleito","FEM.","BRANCA",NA,74996,2024
190002135107,"VINICIUS BENEVIDES DOS SANTOS CONCEIÇÃO","Rio de Janeiro","RJ","Vice-prefeito","UP","Não Eleito","MASC.","PRETA",NA,6828,2024
190002135108,"JULIETE PANTOJA ALVES","Rio de Janeiro","RJ","Prefeito","UP","Não Eleito","FEM.","BRANCA",NA,6828,2024
190002135252,"EDUARDO CAVALIERE GONCALVES PINTO","Rio de Janeiro","RJ","Vice-prefeito","PSD","Eleito","MASC.","BRANCA",NA,1861856,2024
190002135693,"FREDERICO AUGUSTO CRUZ PACHECO","Rio de Janeiro","RJ","Vice-prefeito","MOBILIZA","Não Eleito","MASC.","BRANCA",NA,34117,2024
190002346678,"HENRIQUE VITAL BRAZIL SIMONARD","Rio de Janeiro","RJ","Prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,595,2024
190002346679,"CAETANO ALBUQUERQUE SIGILIANO","Rio de Janeiro","RJ","Vice-prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,595,2024
