"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
130002115711,"SARA TADEU GOMES","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","PARDA",5000,53,2024
130002115712,"VIVIANE ROSA SIZENANDO DE ALMEIDA","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","PARDA",5000,173,2024
130002115713,"BRUNO GATTI BAVUZO COELHO PEREIRA","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","BRANCA",5000,488,2024
130002115728,"GERALDO DE SOUZA GONÇALVES","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","BRANCA",5000,787,2024
130002115751,"MARCOS ANTÔNIO DOS REIS","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","PARDA",5000,252,2024
130002033647,"EDIMILSON CALIXTO DA SILVA","Belo Horizonte","MG","Vereador","SOLIDARIEDADE","Suplente","MASC.","PRETA",5045.72,513,2024
130001998162,"CELIA SIMONE DE ALMEIDA","Belo Horizonte","MG","Vereador","PP","Suplente","FEM.","BRANCA",5080,105,2024
130002115745,"MARCILIA SILVA NEVES","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","BRANCA",5100,39,2024
130002020897,"CRISTIANE ROSARIO DA SILVA","Belo Horizonte","MG","Vereador","MOBILIZA","Suplente","FEM.","BRANCA",5150,260,2024
130002053263,"GUILHERME PEREIRA DE MENDONÇA","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","BRANCA",5159.35,69,2024
130002115723,"MARIA JOSÉ DINIZ CORDEIRO LIMA","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","PARDA",5180,153,2024
130002033361,"MARCIO DIAS NOVAIS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",5188.28,592,2024
130001976035,"REJANE PELLUCI DUARTE","Belo Horizonte","MG","Vereador","NOVO","Suplente","FEM.","BRANCA",5215,211,2024
130001976019,"ANDRÉIA GONÇALVES LISBÔA","Belo Horizonte","MG","Vereador","NOVO","Suplente","FEM.","BRANCA",5220,291,2024
130002033677,"SILVIO CESAR CAMARGO DE OLIVEIRA","Belo Horizonte","MG","Vereador","SOLIDARIEDADE","Suplente","MASC.","BRANCA",5360,2325,2024
130001902239,"ALEC OLIVEIRA VILA REAL","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","BRANCA",5361.01,135,2024
130002033338,"LEANDRO NOGUEIRA REIS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",5383.77,218,2024
130002033641,"JOAQUIM SILVIO DA MATA","Belo Horizonte","MG","Vereador","SOLIDARIEDADE","Suplente","MASC.","PRETA",5450,230,2024
130002188188,"FLÁVIO CORREIA RIBEIRO","Belo Horizonte","MG","Vereador","PSB","Não Eleito","MASC.","BRANCA",5602.57,393,2024
130001976054,"MARILIA PINHO FERRARI","Belo Horizonte","MG","Vereador","NOVO","Suplente","FEM.","BRANCA",5650,88,2024
130002076869,"OSVALDO MIGUEL DANTAS RODRIGUES","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",5668,11,2024
130001998167,"ALLAN RODRIGUES DE CARVALHO","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","BRANCA",5700,160,2024
130001975785,"GERALDO MARCIANO DA SILVA","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",5736.27,224,2024
130002188156,"ANTONIO CARLOS MESSIAS","Belo Horizonte","MG","Vereador","PSB","Não Eleito","MASC.","PRETA",5802.51,403,2024
130002033347,"WALESKA PAMELA DOS SANTOS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PRETA",5805.27,39,2024
130002033363,"RONALDO DE SOUZA GONÇALVES","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PRETA",5853.94,334,2024
130002053455,"ADILSON JORGE ROSSY DOS SANTOS","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","BRANCA",5868.73,111,2024
130002053285,"AUGUSTO CÉSAR SILVA","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","PARDA",5894.49,1307,2024
130002188174,"JÚLIO CEZAR DA SILVA","Belo Horizonte","MG","Vereador","PSB","Não Eleito","MASC.","PARDA",6002.62,623,2024
130002188186,"SERGIO CANDIDO DA SILVA","Belo Horizonte","MG","Vereador","PSB","Não Eleito","MASC.","PRETA",6002.67,150,2024
130001902254,"MARCELO BARBOSA","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","PARDA",6067.96,151,2024
130002188178,"PAULA ROBERTA SILVA BARRETO","Belo Horizonte","MG","Vereador","PSB","Não Eleito","FEM.","PARDA",6115,121,2024
130002033337,"HEBERT BATISTA DE SANTANA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",6161.77,164,2024
130001902226,"FRED SILVA","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","PARDA",6168.81,213,2024
130002172503,"SAMUEL RODRIGUES","Belo Horizonte","MG","Vereador","PT","Suplente","MASC.","PARDA",6221.43,89,2024
130001976034,"WAGNER JORGE SENA SILVA","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","PARDA",6250,98,2024
130002076865,"HELCIO VERRI","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",6334.3,84,2024
130001976050,"FABIANO GOMES LEITE","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","PARDA",6410,142,2024
130002053477,"MOISES DOS SANTOS LIMA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PARDA",6413.73,270,2024
130002053478,"CELIO GERALDO DE FREITAS","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PARDA",6413.73,157,2024
130002053484,"ALEXANDRE MARCIO SENRA MOREIRA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PARDA",6413.73,448,2024
130001975907,"EDNA GONÇALVES DE SOUZA","Belo Horizonte","MG","Vereador","UP","Não Eleito","FEM.","PRETA",6429,505,2024
130002033521,"MARINHO FRANCISCO DA COSTA","Belo Horizonte","MG","Vereador","MDB","Suplente","MASC.","PRETA",6500,240,2024
130002033552,"CLEVER VINICIUS DA SILVA BRAGA","Belo Horizonte","MG","Vereador","MDB","Suplente","MASC.","BRANCA",6500,310,2024
130002033359,"LAILA BATISTA SILVA FERREIRA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PARDA",6555.62,78,2024
130002033371,"MAURO CESAR SALES","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","BRANCA",6555.62,600,2024
130002033348,"ALLAN SANTOS BARBOSA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",6690,633,2024
130002076884,"ANDRÉ LUIZ SILVA","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",6703.04,852,2024
130002033376,"LAFAIETE LUIZ MENDONÇA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",6731.98,414,2024
130001975792,"EDILSON JOSÉ DE SOUZA","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","PARDA",6742.27,329,2024
130002033340,"ALFREDO TEIXEIRA DE LIMA FILHO","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PRETA",6761.77,421,2024
130002146702,"JEFFERSON GERALDO ALEXANDRINO","Belo Horizonte","MG","Vereador","PMB","Não Eleito","MASC.","PRETA",7000,178,2024
130002076876,"BRENDA CRISTINA DE SOUZA","Belo Horizonte","MG","Vereador","REPUBLICANOS","","FEM.","PARDA",7219.3,NA,2024
130002020901,"ALEXSANDRO BRUNO LOPES DE MOURA","Belo Horizonte","MG","Vereador","MOBILIZA","Suplente","MASC.","PARDA",7300,1664,2024
130002076850,"TIAGO CORREA DA SILVA","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",7334.3,137,2024
130002033346,"MARCO TULIO BONIFACIO DE MENEZES SOARES","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","BRANCA",7356.68,484,2024
130002053454,"WILLIAM WASHINGTON DOS REIS","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PRETA",7359.23,82,2024
130002076849,"JORGE LEAL NOGUEIRA","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",7365.54,224,2024
130002033655,"LUCAS SOUZA OLIVEIRA","Belo Horizonte","MG","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",7500,357,2024
130002033372,"RENATO PENHA DE OLIVEIRA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",7509.84,470,2024
130002033370,"MARILDA MACIEL PASSOS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PARDA",7761.77,150,2024
130001976040,"CARLOS ALBERTO GARCIA","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","BRANCA",7869.82,85,2024
130002053268,"PAULO CESAR ARMONDES DA COSTA","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","PRETA",8000,375,2024
130002115733,"ANTONIO CANDIDO LAGES RODRIGUES","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","PARDA",8195,1035,2024
130002033355,"DANIELA CRISTINA MARINHO","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","BRANCA",8212.28,83,2024
130001902262,"FILIPE MOREIRA ALVES","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","PARDA",8245.3,786,2024
130002188191,"VIVALDO FERREIRA RAMOS FILHO","Belo Horizonte","MG","Vereador","PSB","Não Eleito","MASC.","PARDA",8302.7,165,2024
130002053450,"WARLEY BATISTA DE SOUZA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","BRANCA",8359.23,160,2024
130002146711,"IAN CAMPOS ROCHA","Belo Horizonte","MG","Vereador","PMB","Não Eleito","MASC.","PARDA",8376.34,2092,2024
130002033335,"CLAUDIO CASSIMIRO DIAS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PRETA",8401.92,458,2024
130001902237,"MARIA EUGENIA MACHADO MULLER GARCIA","Belo Horizonte","MG","Vereador","PRD","Suplente","FEM.","BRANCA",8406.13,184,2024
130002053479,"ALINE ALVES QUIRINO","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PRETA",8500,50,2024
130001997325,"EDUARDO AUGUSTO PAOLINELLI SILVEIRA","Belo Horizonte","MG","Vereador","PSD","Suplente","MASC.","BRANCA",8719.3,1645,2024
130001902257,"TIAGO BARBOSA GUSMAO","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","BRANCA",8752.33,542,2024
130002053472,"MARCO ANTÔNIO ROCHA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","BRANCA",8793.73,121,2024
130002089525,"ANDRESSA NUNES ROCHA","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","FEM.","PARDA",8930,75,2024
130002115721,"JEFFERSON JUNIO VELOSO PERDIGÃO","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","PARDA",9075,401,2024
130002033358,"EMERSON DA SILVA RAMOS FONSECA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",9161.77,193,2024
130002146700,"HENRIQUE BARRETO DOS SANTOS","Belo Horizonte","MG","Vereador","PMB","Não Eleito","MASC.","PARDA",9167,217,2024
130002053270,"FAGNER DANIEL DA SILVA","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","BRANCA",9194.48,402,2024
130001975909,"MARIANA FERNANDES COSTA","Belo Horizonte","MG","Vereador","UP","Não Eleito","FEM.","PRETA",9283.64,2153,2024
130001976029,"JOSE OLEGARIO DE OLIVEIRA","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","PARDA",9377,743,2024
130001902250,"LINDALVA APARECIDA DOS REIS","Belo Horizonte","MG","Vereador","PRD","Suplente","FEM.","BRANCA",9491.11,80,2024
130002053277,"NILTON SAFAR NASCIMENTO","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","PARDA",9545,629,2024
130002115729,"FELIPE CORREIA DE SOUZA PEREIRA GOMES","Belo Horizonte","MG","Vereador","PDT","Suplente","MASC.","BRANCA",9701,3595,2024
130002115737,"ELISETE INÁCIO DOS SANTOS","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","PRETA",9875,143,2024
130001975795,"MICAELA APARECIDA DE OLIVEIRA","Belo Horizonte","MG","Vereador","PSDB","Suplente","FEM.","AMARELA",10000,20,2024
130001975800,"ALAÍDE SILVA DE LIMA","Belo Horizonte","MG","Vereador","PSDB","Suplente","FEM.","PARDA",10000,76,2024
130001975804,"MARCOS ANTONIO ALVES CARVALHO","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","PRETA",10000,596,2024
130001975807,"IVONE LIMA DA SILVA","Belo Horizonte","MG","Vereador","PSDB","Suplente","FEM.","PARDA",10000,34,2024
130001975810,"DJALMA PEREIRA DE FREITAS","Belo Horizonte","MG","Vereador","PSDB","Suplente","MASC.","BRANCA",10000,303,2024
130001997679,"RICARDO COSTA DOS SANTOS OLIVEIRA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PRETA",10000,208,2024
130001997681,"RONEFO ALVES MARQUES DE MOURA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PRETA",10000,248,2024
130001997683,"LARISSA DA CONCEIÇÃO BARROSO","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PRETA",10000,212,2024
130001997685,"KARINA CARDOSO DE OLIVEIRA","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PARDA",10000,116,2024
130001997688,"FERNANDA BENEDITA DOS SANTOS","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PARDA",10000,90,2024
130001997690,"ALESSANDRA SORAIA ALVES NICODEMOS","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PRETA",10000,523,2024
130001997693,"KLEBER NAZARETH","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","BRANCA",10000,439,2024
130001997695,"ARMANDO LUIZ FRANÇA DA SILVA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","BRANCA",10000,280,2024
130001997700,"DENISE MARTINS DOS SANTOS","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","BRANCA",10000,115,2024
130001997703,"DILCEA APARECIDA DIAS","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PARDA",10000,44,2024
130001997705,"DANIELA REIS DE OLIVEIRA","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PARDA",10000,95,2024
130001997707,"FERNANDO SILVEIRA MOTA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PARDA",10000,145,2024
130001997711,"RONALDO WILLIAM CLAUDINO","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PRETA",10000,326,2024
130001997712,"VERÔNICA PRISCILA FERREIRA DE SOUZA BERNARDO","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PRETA",10000,155,2024
130001997716,"IOLLE CRISTINA DE LIMA","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","BRANCA",10000,142,2024
130001998144,"MARCELO SANTOS DA CRUZ","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","BRANCA",10000,1133,2024
130002020916,"EVANDRO ALMEIDA DA SILVA","Belo Horizonte","MG","Vereador","MOBILIZA","Suplente","MASC.","PRETA",10000,609,2024
130002033533,"JADER EMANUEL BRAZ MONTEIRO","Belo Horizonte","MG","Vereador","MDB","Suplente","MASC.","PRETA",10000,325,2024
130002053280,"MARCELO EMILIANO JUNIO VELOSO","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","PRETA",10000,1323,2024
130002115731,"MALLU PEREIRA DE ALMEIDA","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","BRANCA",10000,2409,2024
130002172516,"DELISIA SINDIE FERREIRA","Belo Horizonte","MG","Vereador","PV","Suplente","FEM.","PRETA",10000,89,2024
130002172740,"DÉCIO CHAMI","Belo Horizonte","MG","Vereador","PL","Suplente","MASC.","BRANCA",10000,1121,2024
130002222480,"ADRIANA DE FATIMA NOGUEIRA","Belo Horizonte","MG","Vereador","REDE","Suplente","FEM.","PRETA",10000,189,2024
130002380309,"ANDRÉ CARLOS FERNANDES","Belo Horizonte","MG","Vereador","PL","Suplente","MASC.","PARDA",10000,1307,2024
130001997686,"SHEILA SIMÃO DE SOUZA","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PRETA",10200,605,2024
130001997696,"DEBORAH DE JESUS FERREIRA","Belo Horizonte","MG","Vereador","PODE","Suplente","FEM.","PARDA",10212.4,91,2024
130001997710,"CLAUDIO SILVEIRA LIMA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PARDA",10355.2,407,2024
130001975811,"EDUARDO LUCAS DEODATO","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","PRETA",10429.3,2160,2024
130002053467,"EDIMEIA VIANA SILVA SANTOS","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","BRANCA",10613.73,221,2024
130001998146,"SIMONE GUIMARAES MOTTA","Belo Horizonte","MG","Vereador","PP","Suplente","FEM.","BRANCA",10650,274,2024
130001976047,"ALEXANDRE RAIMUNDO BARROS LIMA","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","BRANCA",10666.77,1432,2024
130001975776,"PEDRO FELIPE GONÇALVES SILVA","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",10700,951,2024
130002146697,"LUIZ ANTONIO DOS SANTOS","Belo Horizonte","MG","Vereador","PMB","Não Eleito","MASC.","PARDA",10875,3071,2024
130001998130,"RAQUEL APARECIDA DE ALMEIDA RIBEIRO","Belo Horizonte","MG","Vereador","PP","Suplente","FEM.","BRANCA",11500,377,2024
130002089530,"JORGE ALBERTO GOUVEA PRADO","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","MASC.","BRANCA",11500,4,2024
130002033661,"JULIANA DE SOUZA LORDEIRO","Belo Horizonte","MG","Vereador","SOLIDARIEDADE","Suplente","FEM.","BRANCA",11508.92,994,2024
130002033373,"SOLANGE NONATO LEONARDA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PRETA",11712.28,226,2024
130002033360,"MARCIA FERREIRA RAMOS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PARDA",11870.76,251,2024
130002033344,"DAVI DIAS SOUZA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",11871.27,539,2024
130002076858,"RODRIGO PACHECO DE MOURA","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",11982.3,85,2024
130001975779,"FABIO JUNIO RODRIGUES PASSOS","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",11986.27,297,2024
130001976033,"MAICON GUSTAVO ANTERO BRUGNARA","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","PARDA",12000,1165,2024
130001997714,"EDSON LAZARO DOS SANTOS PAIM","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PRETA",12000,58,2024
130002053475,"ADRIANA MOREIRA SALATIEL","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PARDA",12000,245,2024
130002053480,"ANDREIA EVANGELISTA GOMES","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PARDA",12000,244,2024
130002089524,"MARCELO FERREIRA BENTO","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","MASC.","PRETA",12000,99,2024
130002089526,"BÁRBARA GUIMARAES ROCHA","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","FEM.","BRANCA",12000,80,2024
130002089527,"MAX FREDSON DE SOUZA MOL","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","MASC.","BRANCA",12000,465,2024
130002089528,"FLÁVIA SILVESTRE OLIVEIRA","Belo Horizonte","MG","Vereador","PSTU","Não Eleito","FEM.","PARDA",12000,74,2024
130002033351,"MARCELO RODRIGUES SILVA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",12001.92,437,2024
130002076870,"ANDERSON GUIMARÃES SILVA","Belo Horizonte","MG","Vereador","REPUBLICANOS","Suplente","MASC.","PRETA",12002.29,131,2024
130001975908,"ADRIEL CASSIO PEREIRA DE OLIVEIRA","Belo Horizonte","MG","Vereador","UP","Não Eleito","MASC.","PRETA",12500,521,2024
130002053293,"JOSE ALARICO ELIAS GONÇALVES","Belo Horizonte","MG","Vereador","AGIR","Não Eleito","MASC.","PRETA",12600,1203,2024
130002020913,"NATANAEL GARCIAS DE ALMEIDA","Belo Horizonte","MG","Vereador","MOBILIZA","Suplente","MASC.","PARDA",12776.5,1525,2024
130001902256,"RODRIGO MACIEL GOMES SENESI","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","BRANCA",12829.88,660,2024
130001976020,"BOLIVAR DE FREITAS SOBRINHO","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","BRANCA",12980,1552,2024
130002033545,"LEILA SILVA DO AMARAL","Belo Horizonte","MG","Vereador","MDB","Suplente","FEM.","PARDA",13000,55,2024
130002053487,"NUBIA BOTELHO PEREIRA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PARDA",13045,391,2024
130002053470,"KELINE LIMA DA SILVA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PARDA",13413.73,243,2024
130001975746,"GABRIELA VASCONCELOS DE PAULA","Belo Horizonte","MG","Vereador","PRD","","FEM.","BRANCA",13626.31,NA,2024
130002033342,"ANA LUCIA DE JESUS DIAS","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PRETA",13761.77,236,2024
130002053469,"MICHELLE RODRIGUES DE OLIVEIRA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","BRANCA",14113.73,99,2024
130002033339,"PATRÍCIA LEILA DE PAULA CAMPOS DA SILVA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","FEM.","PRETA",14598.12,125,2024
130002115742,"JULIANA DE SOUZA MARTINS MONTEIRO","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","PARDA",14875,372,2024
130002033532,"LILIANE PENIDO DRUMOND","Belo Horizonte","MG","Vereador","MDB","Suplente","FEM.","BRANCA",15000,371,2024
130002033543,"MARIA APARECIDA MARTINS","Belo Horizonte","MG","Vereador","MDB","Suplente","FEM.","BRANCA",15000,149,2024
130002172716,"JOILSON ALMEIDA SOUZA","Belo Horizonte","MG","Vereador","PL","Suplente","MASC.","PARDA",15000,653,2024
130002172729,"MARIA DO CARMO DE PAULA LAGE DOS SANTOS","Belo Horizonte","MG","Vereador","PL","Suplente","FEM.","BRANCA",15000,690,2024
130002384605,"CAMILA CAMPOS CASTANHEIRA COELHO","Belo Horizonte","MG","Vereador","PL","Suplente","FEM.","PARDA",15000,1409,2024
130002033345,"EDWILSON LEMOS PEREIRA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","PARDA",15026.77,345,2024
130002033354,"HENRIQUE TEIXEIRA MAIA","Belo Horizonte","MG","Vereador","UNIÃO","Suplente","MASC.","BRANCA",15051.27,303,2024
130001997293,"ADAISSON OSCAR FERREIRA","Belo Horizonte","MG","Vereador","PSD","Suplente","MASC.","PARDA",15429.3,788,2024
130001997323,"JULIANO RUITER MENDES VIAL","Belo Horizonte","MG","Vereador","PSD","Suplente","MASC.","PARDA",15429.3,365,2024
130001997333,"JOEL BARBOSA FRANCISCO","Belo Horizonte","MG","Vereador","PSD","Suplente","MASC.","PRETA",15429.3,469,2024
130001902240,"ALISSON DJEAN ALMEIDA MIRANDA","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","PARDA",15531.63,642,2024
130001998148,"CARLOS EDUARDO SAMPAIO FONSECA","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","BRANCA",15728.4,1410,2024
130001975791,"JOSÉ LUIZ CARLOS DA SILVA JUNIOR","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",15736.27,635,2024
130001997297,"ALEXANDRE LOPES TEIXEIRA","Belo Horizonte","MG","Vereador","PSD","Suplente","MASC.","PARDA",15929.3,540,2024
130002053476,"MÔNICA CARDOSO DA SILVA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","FEM.","PARDA",15960,193,2024
130001998141,"EDUARDO BESSA FERREIRA","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","PARDA",16000,3357,2024
130001902263,"GEDEON PAULO DE SOUZA","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","PRETA",16555.61,454,2024
130002053453,"REGINALDO ROSSI DE PAULA","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PARDA",17189.5,109,2024
130002115727,"ANA LAURA TEIXEIRA DE ALMEIDA NEVES","Belo Horizonte","MG","Vereador","PDT","Suplente","FEM.","BRANCA",17875,255,2024
130001902258,"PAULO XAVIER JUNIOR","Belo Horizonte","MG","Vereador","PRD","Suplente","MASC.","BRANCA",17929.3,561,2024
130002053462,"JOSE APARECIDO FATIMA VIEZ","Belo Horizonte","MG","Vereador","AVANTE","Suplente","MASC.","PRETA",18094.5,226,2024
130001976039,"WENDEL JEFFERSON BRAGA CAMPOS","Belo Horizonte","MG","Vereador","NOVO","Suplente","MASC.","PARDA",18305,206,2024
130001975787,"KELYANE PAGANINI GORI","Belo Horizonte","MG","Vereador","CIDADANIA","Suplente","FEM.","BRANCA",19000,320,2024
130001902238,"OTILIA MARIA PACHECO MANDOLESI REIS","Belo Horizonte","MG","Vereador","PRD","Suplente","FEM.","BRANCA",19431.63,215,2024
130001975813,"JANE MEIRE PEREIRA SILVA","Belo Horizonte","MG","Vereador","PSDB","Suplente","FEM.","PARDA",20000,758,2024
130001997691,"CARLOS EUSTÁQUIO FERNANDES","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","PARDA",20000,329,2024
130001997708,"VANDERSON PEDRO SOUZA","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","BRANCA",20000,585,2024
130001998135,"ALEXANDRE MARCOS DE MOURA","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","PRETA",20000,581,2024
130001998143,"SURYA NOARA JANUARIO","Belo Horizonte","MG","Vereador","PP","Suplente","FEM.","PRETA",20000,889,2024
130001998145,"PAULO SERGIO PEIXOTO DA FONSECA","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","PARDA",20000,514,2024
130002020911,"MOZAIR JOSE BRAGA","Belo Horizonte","MG","Vereador","MOBILIZA","Eleito por QP","MASC.","BRANCA",20000,4702,2024
130002172732,"RICARDO MACHADO SCHEID","Belo Horizonte","MG","Vereador","PL","Suplente","MASC.","PARDA",20000,759,2024
130002172746,"CLÁUDIO MARCOS SANTOS OLIVEIRA","Belo Horizonte","MG","Vereador","PL","Suplente","MASC.","PARDA",20000,1615,2024
130002172749,"ROSIMEIRE PINTO TRINDADE","Belo Horizonte","MG","Vereador","PL","Suplente","FEM.","PRETA",20000,1084,2024
130001998169,"SERGIO SILVA BALBINO","Belo Horizonte","MG","Vereador","PP","Suplente","MASC.","BRANCA",20130,1135,2024
130001997699,"FILIPE JOSÉ DE CARVALHO SANTOS LOPES","Belo Horizonte","MG","Vereador","PODE","Suplente","MASC.","BRANCA",20135,509,2024
